Source,Target,Type,Id,Label,timeset,Weight,1,2,3,5,6
Spain,France,Undirected,1171,,,35,+,"2011  ","2011  ","Libyan Civil War (2011)  ",34
France,Qatar,Undirected,2032,,,1,+,"2011  ","2011  ","Libyan Civil War (2011)  ",0
France,Benin,Undirected,2031,,,1,+,"2009  ","Ongoing  ","Boko Haram insurgency  ",0
France,Chad,Undirected,2030,,,1,+,"2009  ","Ongoing  ","Boko Haram insurgency  ",0
France,Niger,Undirected,2028,,,2,+,"2009  ","Ongoing  ","Boko Haram insurgency  ",1
France,Uganda,Undirected,2026,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Turkmenistan,Undirected,2025,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Tajikistan,Undirected,2024,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Kyrgyzstan,Undirected,2021,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Kazakhstan,Undirected,2020,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Kenya,Undirected,2019,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Seychelles,Undirected,2018,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Djibouti,Undirected,2017,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
France,Somalia,Undirected,2014,,,2,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",1
France,Afghanistan,Undirected,2012,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,United Arab Emirates,Undirected,2010,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Ukraine,Undirected,2007,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
France,Tonga,Undirected,2005,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Switzerland,Undirected,2003,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Slovenia,Undirected,2001,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Singapore,Undirected,1998,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
France,Macedonia,Undirected,1996,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Malaysia,Undirected,1993,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
France,Jordan,Undirected,1990,,,3,+,"2011  ","2011  ","Libyan Civil War (2011)  ",2
France,Iceland,Undirected,1988,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Georgia,Undirected,1984,,,4,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",3
France,Czech Republic,Undirected,1980,,,4,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",3
France,Bosnia and Herzegovina,Undirected,1978,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Bahrain,Undirected,1976,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
France,Azerbaijan,Undirected,1973,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
France,Kuwait,Undirected,1971,,,1,+,"1990  ","1991  ","Gulf War  ",0
France,Israel,Undirected,1970,,,1,+,"1975  ","1990  ","Lebanese Civil War  ",0
France,Indonesia,Undirected,1963,,,3,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",2
France,Sudan,Undirected,1961,,,2,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",1
France,Cameroon,Undirected,1954,,,2,+,"2009  ","Ongoing  ","Boko Haram insurgency  ",1
France,South Korea,Undirected,1950,,,4,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",3
France,Argentina,Undirected,1944,,,3,+,"1939  ","1945  ","World War II  ",2
France,Saudi Arabia,Undirected,1940,,,4,+,"1990  ","1991  ","Gulf War  ",3
France,Lebanon,Undirected,1937,,,3,+,"1939  ","1945  ","World War II  ",2
France,Turkey,Undirected,1927,,,10,+,"2011  ","2011  ","Libyan Civil War (2011)  ",9
France,Venezuela,Undirected,1924,,,3,+,"1939  ","1945  ","World War II  ",2
France,Uruguay,Undirected,1921,,,3,+,"1939  ","1945  ","World War II  ",2
France,Paraguay,Undirected,1918,,,3,+,"1939  ","1945  ","World War II  ",2
France,Ecuador,Undirected,1915,,,3,+,"1939  ","1945  ","World War II  ",2
France,Peru,Undirected,1912,,,3,+,"1939  ","1945  ","World War II  ",2
France,Iran,Undirected,1901,,,5,+,"2009  ","Ongoing  ","Boko Haram insurgency  ",4
France,Colombia,Undirected,1897,,,4,+,"1950  ","1953  ","Korean War  Part of the Korean conflict  ",3
France,Bolivia,Undirected,1894,,,3,+,"1939  ","1945  ","World War II  ",2
France,Ethiopia,Undirected,1888,,,6,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",5
France,Mexico,Undirected,1885,,,3,+,"1939  ","1945  ","World War II  ",2
France,Philippines,Undirected,1881,,,4,+,"1950  ","1953  ","Korean War  Part of the Korean conflict  ",3
France,Cuba,Undirected,1878,,,3,+,"1939  ","1945  ","World War II  ",2
France,Guatemala,Undirected,1875,,,3,+,"1939  ","1945  ","World War II  ",2
France,Nicaragua,Undirected,1872,,,3,+,"1939  ","1945  ","World War II  ",2
France,Honduras,Undirected,1869,,,3,+,"1939  ","1945  ","World War II  ",2
France,El Salvador,Undirected,1864,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
France,Dominica,Undirected,1861,,,3,+,"1939  ","1945  ","World War II  ",2
France,Costa Rica,Undirected,1858,,,3,+,"1939  ","1945  ","World War II  ",2
France,Panama,Undirected,1855,,,3,+,"1939  ","1945  ","World War II  ",2
France,Soviet Union,Undirected,1849,,,6,+,"1960  ","1965  ","Congo Crisis  ",5
France,Luxembourg,Undirected,1843,,,6,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",5
France,Thailand,Undirected,1838,,,5,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",4
France,China,Undirected,1821,,,10,+,"2009  ","Ongoing  ","Boko Haram insurgency  ",9
France,Slovakia,Undirected,1817,,,4,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",3
France,Germany,Undirected,1809,,,8,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",7
France,Syria,Undirected,1800,,,9,+,"1990  ","1991  ","Gulf War  ",8
France,Empire of Japan,Undirected,1799,,,1,+,"1917  ","1922  ","Russian Civil War  ",0
France,Kingdom of Italy,Undirected,1798,,,1,+,"1917  ","1922  ","Russian Civil War  ",0
France,Latvia,Undirected,1794,,,4,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",3
France,Estonia,Undirected,1791,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
France,Finland,Undirected,1786,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
France,Mongolia,Undirected,1783,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
France,San Marino,Undirected,1779,,,4,+,"1939  ","1945  ","World War II  ",3
France,Armenia,Undirected,1775,,,4,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",3
France,Albania,Undirected,1769,,,6,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",5
France,Greece,Undirected,1759,,,10,+,"2011  ","2011  ","Libyan Civil War (2011)  ",9
France,Romania,Undirected,1747,,,12,+,"2011  ","2011  ","Libyan Civil War (2011)  ",11
France,Japan,Undirected,1743,,,4,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",3
France,Montenegro,Undirected,1740,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
France,New Zealand,Undirected,1732,,,8,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",7
France,Canada,Undirected,1719,,,13,+,"2011  ","2011  ","Libyan Civil War (2011)  ",12
France,Australia,Undirected,1707,,,12,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",11
France,Serbia,Undirected,1706,,,1,+,"1914  ","1918  ","World War I  ",0
France,Belgium,Undirected,1694,,,12,+,"2011  ","2011  ","Libyan Civil War (2011)  ",11
France,Bulgaria,Undirected,1683,,,11,+,"2011  ","2011  ","Libyan Civil War (2011)  ",10
France,United States,Undirected,1659,,,15,+,"2011  ","2011  ","Libyan Civil War (2011)  ",14
France,Egypt,Undirected,1653,,,6,+,"1990  ","1991  ","Gulf War  ",5
France,British Empire,Undirected,1646,,,7,+,"1939  ","1945  ","World War II  ",6
France,Haiti,Undirected,1642,,,4,+,"1939  ","1945  ","World War II  ",3
France,Italy,Undirected,1625,,,17,+,"2011  ","2011  ","Libyan Civil War (2011)  ",16
France,United Kingdom,Undirected,1607,,,15,+,"2011  ","2011  ","Libyan Civil War (2011)  ",14
France,India,Undirected,1595,,,12,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",11
France,Poland,Undirected,1574,,,9,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",8
France,Hungary,Undirected,1567,,,7,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",6
France,Brazil,Undirected,1562,,,5,+,"1939  ","1945  ","World War II  ",4
France,Croatia,Undirected,1556,,,6,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",5
France,Austria,Undirected,1547,,,9,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",8
France,France,Undirected,1541,,,6,+,"1939  ","1945  ","World War II  ",5
India,United Arab Emirates,Undirected,2275,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Tonga,Undirected,2274,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Switzerland,Undirected,2273,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Slovenia,Undirected,2272,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Macedonia,Undirected,2271,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Mongolia,Undirected,2270,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Latvia,Undirected,2269,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Jordan,Undirected,2268,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Iceland,Undirected,2267,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Estonia,Undirected,2266,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Bosnia and Herzegovina,Undirected,2265,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Bahrain,Undirected,2264,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Austria,Undirected,2263,,,1,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",0
India,Georgia,Undirected,2261,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Czech Republic,Undirected,2259,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Ukraine,Undirected,2257,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Uganda,Undirected,2256,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Turkmenistan,Undirected,2255,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Tajikistan,Undirected,2254,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Singapore,Undirected,2252,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Malaysia,Undirected,2250,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Kyrgyzstan,Undirected,2249,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Kazakhstan,Undirected,2248,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Azerbaijan,Undirected,2246,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Kenya,Undirected,2245,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Seychelles,Undirected,2244,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Djibouti,Undirected,2243,,,1,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",0
India,Somalia,Undirected,2240,,,2,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",1
India,Democratic Republic of the Congo,Undirected,2239,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,Indonesia,Undirected,2236,,,3,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",2
India,Sudan,Undirected,2234,,,2,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",1
India,Mali,Undirected,2233,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,Guinea,Undirected,2232,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,Republic of Ireland,Undirected,2231,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,Morocco,Undirected,2230,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,Tunisia,Undirected,2229,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,Ghana,Undirected,2228,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,Republic of the Congo,Undirected,2227,,,1,+,"1960  ","1965  ","Congo Crisis  ",0
India,United Kingdom,Undirected,2222,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
India,South Korea,Undirected,2219,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
India,Argentina,Undirected,2208,,,1,+,"1939  ","1945  ","World War II  ",0
India,Saudi Arabia,Undirected,2207,,,1,+,"1939  ","1945  ","World War II  ",0
India,Syria,Undirected,2206,,,1,+,"1939  ","1945  ","World War II  ",0
India,Lebanon,Undirected,2205,,,1,+,"1939  ","1945  ","World War II  ",0
India,Egypt,Undirected,2204,,,1,+,"1939  ","1945  ","World War II  ",0
India,Turkey,Undirected,2199,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
India,Venezuela,Undirected,2198,,,1,+,"1939  ","1945  ","World War II  ",0
India,Uruguay,Undirected,2197,,,1,+,"1939  ","1945  ","World War II  ",0
India,Paraguay,Undirected,2196,,,1,+,"1939  ","1945  ","World War II  ",0
India,Ecuador,Undirected,2195,,,1,+,"1939  ","1945  ","World War II  ",0
India,Peru,Undirected,2194,,,1,+,"1939  ","1945  ","World War II  ",0
India,Liberia,Undirected,2192,,,2,+,"1960  ","1965  ","Congo Crisis  ",1
India,Colombia,Undirected,2188,,,2,+,"1950  ","1953  ","Korean War  Part of the Korean conflict  ",1
India,Bolivia,Undirected,2187,,,1,+,"1939  ","1945  ","World War II  ",0
India,Ethiopia,Undirected,2183,,,4,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",3
India,Mexico,Undirected,2182,,,1,+,"1939  ","1945  ","World War II  ",0
India,Philippines,Undirected,2180,,,2,+,"1950  ","1953  ","Korean War  Part of the Korean conflict  ",1
India,Guatemala,Undirected,2177,,,1,+,"1939  ","1945  ","World War II  ",0
India,Nicaragua,Undirected,2176,,,1,+,"1939  ","1945  ","World War II  ",0
India,Honduras,Undirected,2175,,,1,+,"1939  ","1945  ","World War II  ",0
India,Haiti,Undirected,2174,,,1,+,"1939  ","1945  ","World War II  ",0
India,El Salvador,Undirected,2172,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Dominica,Undirected,2171,,,1,+,"1939  ","1945  ","World War II  ",0
India,Costa Rica,Undirected,2170,,,1,+,"1939  ","1945  ","World War II  ",0
India,Panama,Undirected,2169,,,1,+,"1939  ","1945  ","World War II  ",0
India,Soviet Union,Undirected,2165,,,4,+,"1960  ","1965  ","Congo Crisis  ",3
India,Luxembourg,Undirected,2162,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
India,Poland,Undirected,2159,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
India,Thailand,Undirected,2156,,,3,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",2
India,Finland,Undirected,2151,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,China,Undirected,2143,,,8,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",7
India,Slovakia,Undirected,2141,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Croatia,Undirected,2138,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
India,Hungary,Undirected,2135,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
India,Germany,Undirected,2130,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
India,San Marino,Undirected,2128,,,2,+,"1939  ","1945  ","World War II  ",1
India,Armenia,Undirected,2126,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Albania,Undirected,2123,,,3,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",2
India,Greece,Undirected,2118,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
India,Romania,Undirected,2112,,,6,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",5
India,Japan,Undirected,2109,,,3,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",2
India,Montenegro,Undirected,2107,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
India,Italy,Undirected,2099,,,8,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",7
India,New Zealand,Undirected,2094,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
India,Russia,Undirected,2092,,,2,+,"2002  ","Ongoing  ","Operation Enduring Freedom – Horn of Africa  ",1
India,Serbia,Undirected,2091,,,1,+,"1914  ","1918  ","World War I  ",0
India,Belgium,Undirected,2085,,,6,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",5
India,Bulgaria,Undirected,2080,,,5,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",4
India,Canada,Undirected,2073,,,7,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",6
India,Australia,Undirected,2066,,,7,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",6
India,United States,Undirected,2058,,,8,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",7
India,Afghanistan,Undirected,2054,,,4,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",3
India,Brazil,Undirected,2051,,,3,+,"1939  ","1945  ","World War II  ",2
India,British Empire,Undirected,2041,,,7,+,"1939  ","1945  ","World War II  ",6
Hungary,Afghanistan,Undirected,2453,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
Hungary,United Arab Emirates,Undirected,2451,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
Hungary,Tonga,Undirected,2449,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
Hungary,Switzerland,Undirected,2447,,,2,+,"2002  ","Ongoing  ","Taliban insurgency Part of the War in Afghanistan (2001–2014), War in Afghanistan (1978–present), War in Afghanistan (2015–present) and War on Terrorism  ",1
