id_candidate_seq	id_candidate_num	cat_candidate_name	cat_state	cat_party	cat_coalition	cat_composition	cat_eletion_result	num_turn	num_votes	cat_political_office
190000001408	100	SEBASTIÃO NEVES	RJ	PRB	PARTIDO ISOLADO	PRB	NÃO ELEITO	1	301162	Senador
190000001651	255	CESAR EPITACIO MAIA	RJ	DEM	O RIO EM 1º LUGAR	PMDB / PP / PSC / PTB / PSL / PPS / PTN / DEM / PSDC / PRTB / PHS / PMN / PTC / PRP / PSDB / PEN / PSD / SD	NÃO ELEITO	1	1514727	Senador
190000002501	123	CARLOS ROBERTO LUPI	RJ	PDT	PARTIDO ISOLADO	PDT	NÃO ELEITO	1	228086	Senador
200000000003	161	ANA CÉLIA SIQUEIRA FERREIRA	RN	PSTU	PARTIDO ISOLADO	PSTU	NÃO ELEITO	1	13253	Senador
200000000099	500	LAILSON DE ALMEIDA	RN	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	15164	Senador
200000000129	400	WILMA MARIA DE FARIA	RN	PSB	UNIÃO PELA MUDANÇA	PMDB / PR / PSB / PROS / PDT / SD / PSC / PTB / PPS / PHS / PSDB / PSDC / PRB / PTN / PV / PMN / PRP	NÃO ELEITO	1	636896	Senador
200000000244	131	MARIA DE FÁTIMA BEZERRA	RN	PT	LIDERADOS PELO POVO	PSD / PT / PC do B / PT do B / PP / PEN / PRTB / PTC	ELEITO	1	808055	Senador
210000000002	131	OLÍVIO DE OLIVEIRA DUTRA	RS	PT	UNIDADE POPULAR PELO RIO GRANDE	PT / PTC / PC do B / PROS / PPL / PTB / PR	NÃO ELEITO	1	2024417	Senador
210000000067	160	JULIO CEZAR LEIRIAS FLORES	RS	PSTU	FRENTE DE ESQUERDA - PSOL / PSTU	PSOL / PSTU	NÃO ELEITO	1	22301	Senador
210000000283	123	LASIER COSTA MARTINS	RS	PDT	O RIO GRANDE MERECE MAIS	PDT / PSC / DEM / PV / PEN	ELEITO	1	2145479	Senador
210000000296	333	CIRO CASTILHO MACHADO	RS	PMN	PARTIDO ISOLADO	PMN	NÃO ELEITO	1	6981	Senador
210000000313	444	RUBENS GOLDENBERG	RS	PRP	PARTIDO ISOLADO	PRP	NÃO ELEITO	1	5818	Senador
210000000632	111	SIMONE REGINA DIEFENTHAELER LEITE	RS	PP	ESPERANÇA QUE UNE O RIO GRANDE	PP / PRB / PSDB / SD	NÃO ELEITO	1	606329	Senador
210000001241	151	PEDRO JORGE SIMON	RS	PMDB	O NOVO CAMINHO PARA O RIO GRANDE	PMDB / PSD / PPS / PSB / PHS / PT do B / PSL / PSDC	NÃO ELEITO	1	922143	Senador
220000000005	500	ALUIZIO VIDAL FLOR	RO	PSOL	FRENTE DE ESQUERDA PSOL/PSTU	PSOL / PSTU	NÃO ELEITO	1	77865	Senador
220000000121	555	RUBENS MOREIRA MENDES FILHO	RO	PSD	FRENTE MUDA RONDÔNIA	PSDB / PSDC / PSD / PEN / PHS / PSC / PMN / PT do B / PRB / DEM	NÃO ELEITO	1	193184	Senador
220000000189	123	ACIR MARCOS GURGACZ	RO	PDT	RONDONIA NO CAMINHO CERTO	PMDB / PDT / PSB / PTN / PTB / PC do B / PRTB / PSL / PRP	ELEITO	1	312614	Senador
220000000277	111	IVONE MEZZOMO CASSOL	RO	PP	O RESPEITO ESTA DE VOLTA	PP / PR / PPS / PROS / PV / PTC	NÃO ELEITO	1	160964	Senador
230000000002	144	FRANCISCO MOZARILDO DE MELO CAVALCANTI	RR	PTB	'SALVE RORAIMA'	PP / PTB / DEM	NÃO ELEITO	1	25594	Senador
230000000006	456	JOSE DE ANCHIETA JUNIOR	RR	PSDB	PARTIDO ISOLADO	PSDB	NÃO ELEITO	1	48309	Senador
230000000011	160	DIONISIO ALVES DA SILVA	RR	PSTU	ALTERNATIVA DE ESQUERDA PARA RORAIMA	PSOL / PSTU	NÃO ELEITO	1	2562	Senador
230000000250	223	LUCIANO DE SOUZA CASTRO	RR	PR	PARTIDO ISOLADO	PR	NÃO ELEITO	1	50118	Senador
230000000255	123	TELMÁRIO MOTA DE OLIVEIRA	RR	PDT	É PRA FRENTE QUE SE ANDA	PT / PDT / PC do B / PV / PTC	ELEITO	1	96888	Senador
230000000346	545	JOSY KEILA BERNARDES DE CARVALHO	RR	PPL	PARTIDO ISOLADO	PPL	NÃO ELEITO	1	11476	Senador
240000000059	500	AMAURI SOARES	SC	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	94846	Senador
240000000189	130	MILTON MENDES DE OLIVEIRA	SC	PT	PARTIDO ISOLADO	PT	NÃO ELEITO	1	428000	Senador
240000000199	160	ROSANE DE SOUZA	SC	PSTU	PARTIDO ISOLADO	PSTU	NÃO ELEITO	1	8191	Senador
240000000209	155	DÁRIO ELIAS BERGER	SC	PMDB	COLIGAÇÃO SANTA CATARINA EM PRIMEIRO LUGAR	PSD / PRB / PMDB / PR / PTB / PSC / PSDC / PROS / PV / PC do B / PDT / DEM	ELEITO	1	1308521	Senador
240000000461	401	PAULO ROBERTO BARRETO BORNHAUSEN	SC	PSB	COLIGAÇÃO MUDA BRASIL; MUDA SANTA CATARINA	PP / PSL / PTN / PPS / PRTB / PHS / PTC / PSB / PSDB / PEN / PT do B / SD	NÃO ELEITO	1	1172948	Senador
240000000500	333	ALAN ALVES MOREIRA	SC	PMN	COLIGAÇÃO SANTA CATARINA PARA TODOS!	PPL / PMN	NÃO ELEITO	1	23436	Senador
250000000499	131	EDUARDO MATARAZZO SUPLICY	SP	PT	PARA MUDAR DE VERDADE	PT / PC do B / PR	NÃO ELEITO	1	6176499	Senador
250000000898	430	CARLOS ALBERTO DOS SANTOS	SP	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	186598	Senador
250000001674	456	JOSÉ SERRA	SP	PSDB	AQUI É SÃO PAULO	PSDB / DEM / PEN / PMN / PT do B / PTC / PTN / SD / PPS / PRB / PSB / PSC / PSDC / PSL	ELEITO	1	11105874	Senador
250000001855	161	ANA LUIZA DE FIGUEIREDO GOMES	SP	PSTU	FRENTE DE ESQUERDA	PSOL / PSTU	NÃO ELEITO	1	101131	Senador
250000002089	555	GILBERTO KASSAB	SP	PSD	SÃO PAULO QUER O MELHOR	PMDB / PROS / PSD / PP / PDT	NÃO ELEITO	1	1128582	Senador
250000002261	281	RICARDO SIMON FLAQUER	SP	PRTB	PARTIDO ISOLADO	PRTB	NÃO ELEITO	1	14833	Senador
250000002562	140	MARLENE OLIVEIRA DE CAMPOS MACHADO	SP	PTB	PARTIDO ISOLADO	PTB	NÃO ELEITO	1	330302	Senador
250000002955	441	LUIZ FERNANDO AMARAL LUCAS	SP	PRP	UNIDOS POR SÃO PAULO	PHS / PRP	NÃO ELEITO	1	118758	Senador
260000000001	161	EDIVALDO SOARES LEANDRO	SE	PSTU	PARTIDO ISOLADO	PSTU	NÃO ELEITO	1	26307	Senador
260000000036	212	JOSÉ ANTÔNIO MARQUES DE OLIVEIRA	SE	PCB	PARTIDO ISOLADO	PCB	NÃO ELEITO	1	16669	Senador
260000000079	131	ROGÉRIO CARVALHO SANTOS	SE	PT	AGORA É O POVO	PT / PSD / PC do B / PRTB / PDT / PRP / PROS / PSDC / PMDB / PSB / PRB	NÃO ELEITO	1	416988	Senador
260000000082	251	MARIA DO CARMO DO NASCIMENTO ALVES	SE	DEM	AGORA SIM	DEM / PSDB / PP / PT do B / PSC / PTC / PSL / PTB / SD / PV / PPS / PHS / PMN / PR / PEN	ELEITO	1	448102	Senador
260000000264	543	MOACIR CRUZ DOS SANTOS	SE	PPL	PARTIDO ISOLADO	PPL	NÃO ELEITO	1	8038	Senador
270000000002	211	MARIA DA CONCEIÇÃO SILVA DE OLIVEIRA	TO	PCB	PARTIDO ISOLADO	PCB	NÃO ELEITO	1	4655	Senador
270000000011	155	KATIA REGINA DE ABREU	TO	PMDB	A EXPERIENCIA FAZ A MUDANÇA	PMDB / PT / PSD / PV	ELEITO	1	282052	Senador
270000000124	900	MANOEL ARAGÃO DA SILVA	TO	PROS	REAGE TOCANTINS	PROS / PTN / PPL / PMN / PSDC / PC do B / PT do B	NÃO ELEITO	1	107901	Senador
270000000281	777	CARLOS EDUARDO TORRES GOMES	TO	SD	A MUDANÇA QUE A GENTE VE	PRB / PP / PDT / PTB / PSL / PSC / PR / PPS / DEM / PRTB / PHS / PTC / PSB / PRP / PSDB / PEN / SD	NÃO ELEITO	1	276120	Senador
270000000318	500	ELVIO QUIRINO PEREIRA	TO	PSOL	PARTIDO ISOLADO	PSOL	NÃO ELEITO	1	6565	Senador
